105505,SB,0,2017-06-20 03:30:00
10855,EB,2,2017-06-20 03:30:00
10855,WB,4,2017-06-20 03:30:00
11787,NB,0,2017-06-20 03:30:00
11787,SB,0,2017-06-20 03:30:00
160346,EB,3,2017-06-20 03:30:00
160344,WB,7,2017-06-20 03:30:00
160222,EB,8,2017-06-20 03:45:00
160222,WB,3,2017-06-20 03:45:00
105505,NB,1,2017-06-20 03:45:00
105505,SB,0,2017-06-20 03:45:00
10855,EB,0,2017-06-20 03:45:00
10855,WB,7,2017-06-20 03:45:00
11787,NB,0,2017-06-20 03:45:00
11787,SB,0,2017-06-20 03:45:00
160346,EB,0,2017-06-20 03:45:00
160344,WB,2,2017-06-20 03:45:00
160222,EB,2,2017-06-20 04:00:00
160222,WB,4,2017-06-20 04:00:00
105505,NB,2,2017-06-20 04:00:00
105505,SB,1,2017-06-20 04:00:00
10855,EB,5,2017-06-20 04:00:00
10855,WB,2,2017-06-20 04:00:00
11787,NB,0,2017-06-20 04:00:00
11787,SB,0,2017-06-20 04:00:00
160346,EB,1,2017-06-20 04:00:00
160344,WB,6,2017-06-20 04:00:00
160222,EB,4,2017-06-20 04:15:00
160222,WB,1,2017-06-20 04:15:00
105505,NB,4,2017-06-20 04:15:00
105505,SB,1,2017-06-20 04:15:00
10855,EB,1,2017-06-20 04:15:00
10855,WB,8,2017-06-20 04:15:00
11787,NB,2,2017-06-20 04:15:00
11787,SB,0,2017-06-20 04:15:00
160346,EB,1,2017-06-20 04:15:00
160344,WB,2,2017-06-20 04:15:00
160222,EB,4,2017-06-20 04:30:00
160222,WB,2,2017-06-20 04:30:00
105505,NB,8,2017-06-20 04:30:00
105505,SB,0,2017-06-20 04:30:00
10855,EB,5,2017-06-20 04:30:00
10855,WB,10,2017-06-20 04:30:00
11787,NB,3,2017-06-20 04:30:00
11787,SB,1,2017-06-20 04:30:00
160346,EB,3,2017-06-20 04:30:00
160344,WB,2,2017-06-20 04:30:00
160222,EB,13,2017-06-20 04:45:00
160222,WB,5,2017-06-20 04:45:00
105505,NB,12,2017-06-20 04:45:00
105505,SB,1,2017-06-20 04:45:00
10855,EB,5,2017-06-20 04:45:00
10855,WB,18,2017-06-20 04:45:00
11787,NB,3,2017-06-20 04:45:00
11787,SB,1,2017-06-20 04:45:00
160346,EB,8,2017-06-20 04:45:00
160344,WB,5,2017-06-20 04:45:00
160222,EB,16,2017-06-20 05:00:00
160222,WB,15,2017-06-20 05:00:00
105505,NB,12,2017-06-20 05:00:00
105505,SB,0,2017-06-20 05:00:00
10855,EB,3,2017-06-20 05:00:00
10855,WB,32,2017-06-20 05:00:00
11787,NB,5,2017-06-20 05:00:00
11787,SB,0,2017-06-20 05:00:00
160346,EB,11,2017-06-20 05:00:00
160344,WB,8,2017-06-20 05:00:00
160222,EB,21,2017-06-20 05:15:00
160222,WB,16,2017-06-20 05:15:00
105505,NB,13,2017-06-20 05:15:00
105505,SB,0,2017-06-20 05:15:00
10855,EB,7,2017-06-20 05:15:00
10855,WB,23,2017-06-20 05:15:00
11787,NB,2,2017-06-20 05:15:00
11787,SB,0,2017-06-20 05:15:00
160346,EB,17,2017-06-20 05:15:00
160344,WB,12,2017-06-20 05:15:00
160222,EB,21,2017-06-20 05:30:00
160222,WB,12,2017-06-20 05:30:00
105505,NB,19,2017-06-20 05:30:00
105505,SB,4,2017-06-20 05:30:00
10855,EB,7,2017-06-20 05:30:00
10855,WB,35,2017-06-20 05:30:00
11787,NB,13,2017-06-20 05:30:00
11787,SB,0,2017-06-20 05:30:00
160346,EB,19,2017-06-20 05:30:00
160344,WB,14,2017-06-20 05:30:00
160222,EB,29,2017-06-20 05:45:00
160222,WB,19,2017-06-20 05:45:00
105505,NB,32,2017-06-20 05:45:00
105505,SB,4,2017-06-20 05:45:00
10855,EB,7,2017-06-20 05:45:00
10855,WB,42,2017-06-20 05:45:00
11787,NB,13,2017-06-20 05:45:00
11787,SB,4,2017-06-20 05:45:00
160346,EB,27,2017-06-20 05:45:00
160344,WB,30,2017-06-20 05:45:00
160222,EB,42,2017-06-20 06:00:00
160222,WB,34,2017-06-20 06:00:00
105505,NB,26,2017-06-20 06:00:00
105505,SB,8,2017-06-20 06:00:00
10855,EB,11,2017-06-20 06:00:00
10855,WB,59,2017-06-20 06:00:00
11787,NB,17,2017-06-20 06:00:00
11787,SB,3,2017-06-20 06:00:00
160346,EB,24,2017-06-20 06:00:00
160344,WB,15,2017-06-20 06:00:00
160222,EB,42,2017-06-20 06:15:00
160222,WB,33,2017-06-20 06:15:00
105505,NB,42,2017-06-20 06:15:00
105505,SB,8,2017-06-20 06:15:00
10855,EB,22,2017-06-20 06:15:00
10855,WB,50,2017-06-20 06:15:00
11787,NB,19,2017-06-20 06:15:00
11787,SB,6,2017-06-20 06:15:00
160346,EB,39,2017-06-20 06:15:00
160344,WB,28,2017-06-20 06:15:00
160222,EB,36,2017-06-20 06:30:00
160222,WB,51,2017-06-20 06:30:00
105505,NB,55,2017-06-20 06:30:00
105505,SB,7,2017-06-20 06:30:00
10855,EB,34,2017-06-20 06:30:00
10855,WB,66,2017-06-20 06:30:00
11787,NB,37,2017-06-20 06:30:00
11787,SB,7,2017-06-20 06:30:00
160346,EB,61,2017-06-20 06:30:00
160344,WB,52,2017-06-20 06:30:00
160222,EB,49,2017-06-20 06:45:00
160222,WB,98,2017-06-20 06:45:00
105505,NB,62,2017-06-20 06:45:00
105505,SB,20,2017-06-20 06:45:00
10855,EB,39,2017-06-20 06:45:00
10855,WB,77,2017-06-20 06:45:00
11787,NB,45,2017-06-20 06:45:00
11787,SB,8,2017-06-20 06:45:00
160346,EB,108,2017-06-20 06:45:00
160344,WB,71,2017-06-20 06:45:00
160222,EB,32,2017-06-20 07:00:00
160222,WB,84,2017-06-20 07:00:00
105505,NB,59,2017-06-20 07:00:00
105505,SB,10,2017-06-20 07:00:00
10855,EB,32,2017-06-20 07:00:00
10855,WB,68,2017-06-20 07:00:00
11787,NB,59,2017-06-20 07:00:00
11787,SB,10,2017-06-20 07:00:00
160346,EB,92,2017-06-20 07:00:00
160344,WB,94,2017-06-20 07:00:00
160222,EB,45,2017-06-20 07:15:00
160222,WB,96,2017-06-20 07:15:00
105505,NB,66,2017-06-20 07:15:00
105505,SB,16,2017-06-20 07:15:00
10855,EB,24,2017-06-20 07:15:00
10855,WB,84,2017-06-20 07:15:00
11787,NB,73,2017-06-20 07:15:00
11787,SB,18,2017-06-20 07:15:00
160346,EB,101,2017-06-20 07:15:00
160344,WB,81,2017-06-20 07:15:00
160222,EB,45,2017-06-20 07:30:00
160222,WB,106,2017-06-20 07:30:00
105505,NB,59,2017-06-20 07:30:00
105505,SB,14,2017-06-20 07:30:00
10855,EB,23,2017-06-20 07:30:00
10855,WB,80,2017-06-20 07:30:00
11787,NB,71,2017-06-20 07:30:00
11787,SB,26,2017-06-20 07:30:00
160346,EB,65,2017-06-20 07:30:00
160344,WB,97,2017-06-20 07:30:00
160222,EB,79,2017-06-20 07:45:00
160222,WB,132,2017-06-20 07:45:00
105505,NB,78,2017-06-20 07:45:00
105505,SB,19,2017-06-20 07:45:00
